pid,cond,length,swap_noise,start_time,alpha_time,beta_time,switch_time,idx,Q_p_err,S_p_err,Q_cum_err,S_cum_err,Q_rt,S_rt
474,CE,6,0.02,126.07789190209293,508.7857994765745,92.54096075328714,1.5838642430175296,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,1118.0629219946302,747.8990789814817
474,CE,6,0.02,126.07789190209293,508.7857994765745,92.54096075328714,1.5838642430175296,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,786.4086817364359,601.3267602298616
474,CE,6,0.02,126.07789190209293,508.7857994765745,92.54096075328714,1.5838642430175296,5,0.0,0.0,0.13176666666666673,0.11336666666666614,601.3267602298616,601.3267602298616
475,CE,6,0.02,216.78725428957398,534.8105907612429,102.28100998959742,1.9776192344309198,0,0.0,0.0,0.0,0.0,1056.1517477128632,1056.1517477128632
475,CE,6,0.02,216.78725428957398,534.8105907612429,102.28100998959742,1.9776192344309198,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,637.0916007508404,637.0916007508404
475,CE,6,0.02,216.78725428957398,534.8105907612429,102.28100998959742,1.9776192344309198,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,637.0916007508404,637.0916007508404
475,CE,6,0.02,216.78725428957398,534.8105907612429,102.28100998959742,1.9776192344309198,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,1248.488533381679,839.3644934232892
475,CE,6,0.02,216.78725428957398,534.8105907612429,102.28100998959742,1.9776192344309198,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,841.6536207300352,637.0916007508404
475,CE,6,0.02,216.78725428957398,534.8105907612429,102.28100998959742,1.9776192344309198,5,0.0,0.0,0.13176666666666673,0.11336666666666614,637.0916007508404,637.0916007508404
476,CE,6,0.02,120.65010730672503,549.928702771616,100.88767530130102,2.6788999513031575,0,0.0,0.0,0.0,0.0,1041.7344738313861,1041.7344738313861
476,CE,6,0.02,120.65010730672503,549.928702771616,100.88767530130102,2.6788999513031575,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,650.816378072917,650.816378072917
476,CE,6,0.02,120.65010730672503,549.928702771616,100.88767530130102,2.6788999513031575,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,650.816378072917,650.816378072917
476,CE,6,0.02,120.65010730672503,549.928702771616,100.88767530130102,2.6788999513031575,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,1324.635067729865,921.0843665246612
476,CE,6,0.02,120.65010730672503,549.928702771616,100.88767530130102,2.6788999513031575,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,852.5917286755193,650.816378072917
476,CE,6,0.02,120.65010730672503,549.928702771616,100.88767530130102,2.6788999513031575,5,0.0,0.0,0.13176666666666673,0.11336666666666614,650.816378072917,650.816378072917
477,CE,6,0.02,216.2074374335123,512.0645280584445,90.73673969732307,2.2532225452391796,0,0.0,0.0,0.0,0.0,1023.4587727567871,1023.4587727567871
477,CE,6,0.02,216.2074374335123,512.0645280584445,90.73673969732307,2.2532225452391796,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,602.8012677557675,602.8012677557675
477,CE,6,0.02,216.2074374335123,512.0645280584445,90.73673969732307,2.2532225452391796,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,602.8012677557675,602.8012677557675
477,CE,6,0.02,216.2074374335123,512.0645280584445,90.73673969732307,2.2532225452391796,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,1170.198294112567,807.2513353232747
477,CE,6,0.02,216.2074374335123,512.0645280584445,90.73673969732307,2.2532225452391796,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,784.2747471504138,602.8012677557675
477,CE,6,0.02,216.2074374335123,512.0645280584445,90.73673969732307,2.2532225452391796,5,0.0,0.0,0.13176666666666673,0.11336666666666614,602.8012677557675,602.8012677557675
478,CE,6,0.02,94.55333109316506,473.6208867797748,95.9517898751541,3.25648424405403,0,0.0,0.0,0.0,0.0,976.5914996653164,976.5914996653164
478,CE,6,0.02,94.55333109316506,473.6208867797748,95.9517898751541,3.25648424405403,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,569.572676654929,569.572676654929
478,CE,6,0.02,94.55333109316506,473.6208867797748,95.9517898751541,3.25648424405403,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,569.572676654929,569.572676654929
478,CE,6,0.02,94.55333109316506,473.6208867797748,95.9517898751541,3.25648424405403,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,1265.8453280727676,882.0381685721513
478,CE,6,0.02,94.55333109316506,473.6208867797748,95.9517898751541,3.25648424405403,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,761.476256405237,569.572676654929
478,CE,6,0.02,94.55333109316506,473.6208867797748,95.9517898751541,3.25648424405403,5,0.0,0.0,0.13176666666666673,0.11336666666666614,569.572676654929,569.572676654929
479,CE,6,0.02,230.3936199491701,533.6003469311686,97.16394015112421,4.672114739516944,0,0.0,0.0,0.0,0.0,1315.1189839610724,1315.1189839610724
479,CE,6,0.02,230.3936199491701,533.6003469311686,97.16394015112421,4.672114739516944,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,630.7642870822928,630.7642870822928
479,CE,6,0.02,230.3936199491701,533.6003469311686,97.16394015112421,4.672114739516944,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,630.7642870822928,630.7642870822928
479,CE,6,0.02,230.3936199491701,533.6003469311686,97.16394015112421,4.672114739516944,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,1473.3811246163991,1084.7253640119025
479,CE,6,0.02,230.3936199491701,533.6003469311686,97.16394015112421,4.672114739516944,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,825.0921673845412,630.7642870822928
479,CE,6,0.02,230.3936199491701,533.6003469311686,97.16394015112421,4.672114739516944,5,0.0,0.0,0.13176666666666673,0.11336666666666614,630.7642870822928,630.7642870822928
480,CE,6,0.02,97.79914018834148,637.2155029980452,4.039774768093612,0.7132169003139759,0,0.0,0.0,0.0,0.0,741.9356535925465,741.9356535925465
480,CE,6,0.02,97.79914018834148,637.2155029980452,4.039774768093612,0.7132169003139759,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,641.2552777661388,641.2552777661388
480,CE,6,0.02,97.79914018834148,637.2155029980452,4.039774768093612,0.7132169003139759,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,641.2552777661388,641.2552777661388
480,CE,6,0.02,97.79914018834148,637.2155029980452,4.039774768093612,0.7132169003139759,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,660.2956124765795,644.1365134042051
480,CE,6,0.02,97.79914018834148,637.2155029980452,4.039774768093612,0.7132169003139759,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,649.334827302326,641.2552777661388
480,CE,6,0.02,97.79914018834148,637.2155029980452,4.039774768093612,0.7132169003139759,5,0.0,0.0,0.13176666666666673,0.11336666666666614,641.2552777661388,641.2552777661388
481,CE,6,0.02,210.2758025017265,573.0275962335409,13.698559187470009,1.3483147089142338,0,0.0,0.0,0.0,0.0,815.4719267661354,815.4719267661354
481,CE,6,0.02,210.2758025017265,573.0275962335409,13.698559187470009,1.3483147089142338,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,586.7261554210108,586.7261554210108
481,CE,6,0.02,210.2758025017265,573.0275962335409,13.698559187470009,1.3483147089142338,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,586.7261554210108,586.7261554210108
481,CE,6,0.02,210.2758025017265,573.0275962335409,13.698559187470009,1.3483147089142338,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,659.990361014289,605.1961242644089
481,CE,6,0.02,210.2758025017265,573.0275962335409,13.698559187470009,1.3483147089142338,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,614.1232737959509,586.7261554210108
481,CE,6,0.02,210.2758025017265,573.0275962335409,13.698559187470009,1.3483147089142338,5,0.0,0.0,0.13176666666666673,0.11336666666666614,586.7261554210108,586.7261554210108
482,CE,6,0.02,118.02710969271027,602.837808401389,14.279476210270598,1.4119660422194968,0,0.0,0.0,0.0,0.0,755.3065298139531,755.3065298139531
482,CE,6,0.02,118.02710969271027,602.837808401389,14.279476210270598,1.4119660422194968,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,617.1172846116596,617.1172846116596
482,CE,6,0.02,118.02710969271027,602.837808401389,14.279476210270598,1.4119660422194968,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,617.1172846116596,617.1172846116596
482,CE,6,0.02,118.02710969271027,602.837808401389,14.279476210270598,1.4119660422194968,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,694.3973249623252,637.2794201212429
482,CE,6,0.02,118.02710969271027,602.837808401389,14.279476210270598,1.4119660422194968,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,645.6762370322008,617.1172846116596
482,CE,6,0.02,118.02710969271027,602.837808401389,14.279476210270598,1.4119660422194968,5,0.0,0.0,0.13176666666666673,0.11336666666666614,617.1172846116596,617.1172846116596
483,CE,6,0.02,216.08634197736296,583.7063987366436,9.764506783919797,2.0071705285135164,0,0.0,0.0,0.0,0.0,829.1562777400804,829.1562777400804
483,CE,6,0.02,216.08634197736296,583.7063987366436,9.764506783919797,2.0071705285135164,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,593.4709055205634,593.4709055205634
483,CE,6,0.02,216.08634197736296,583.7063987366436,9.764506783919797,2.0071705285135164,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,593.4709055205634,593.4709055205634
483,CE,6,0.02,216.08634197736296,583.7063987366436,9.764506783919797,2.0071705285135164,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,652.1279628983966,613.0699357627175
483,CE,6,0.02,216.08634197736296,583.7063987366436,9.764506783919797,2.0071705285135164,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,612.999919088403,593.4709055205634
483,CE,6,0.02,216.08634197736296,583.7063987366436,9.764506783919797,2.0071705285135164,5,0.0,0.0,0.13176666666666673,0.11336666666666614,593.4709055205634,593.4709055205634
484,CE,6,0.02,128.38745077663407,614.4406515546451,2.4526287971713936,3.839523878702347,0,0.0,0.0,0.0,0.0,754.6976579607832,754.6976579607832
484,CE,6,0.02,128.38745077663407,614.4406515546451,2.4526287971713936,3.839523878702347,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,616.8932803518165,616.8932803518165
484,CE,6,0.02,128.38745077663407,614.4406515546451,2.4526287971713936,3.839523878702347,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,616.8932803518165,616.8932803518165
484,CE,6,0.02,128.38745077663407,614.4406515546451,2.4526287971713936,3.839523878702347,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,636.1207223728346,626.3102071841491
484,CE,6,0.02,128.38745077663407,614.4406515546451,2.4526287971713936,3.839523878702347,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,621.7985379461593,616.8932803518165
484,CE,6,0.02,128.38745077663407,614.4406515546451,2.4526287971713936,3.839523878702347,5,0.0,0.0,0.13176666666666673,0.11336666666666614,616.8932803518165,616.8932803518165
485,CE,6,0.02,199.69649959977895,570.4683564863312,11.020980526360699,2.2595495412668383,0,0.0,0.0,0.0,0.0,806.0882881051199,806.0882881051199
485,CE,6,0.02,199.69649959977895,570.4683564863312,11.020980526360699,2.2595495412668383,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,581.489337012692,581.489337012692
485,CE,6,0.02,199.69649959977895,570.4683564863312,11.020980526360699,2.2595495412668383,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,581.489337012692,581.489337012692
485,CE,6,0.02,199.69649959977895,570.4683564863312,11.020980526360699,2.2595495412668383,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,650.4757106107838,606.391788505341
485,CE,6,0.02,199.69649959977895,570.4683564863312,11.020980526360699,2.2595495412668383,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,603.5312980654134,581.489337012692
485,CE,6,0.02,199.69649959977895,570.4683564863312,11.020980526360699,2.2595495412668383,5,0.0,0.0,0.13176666666666673,0.11336666666666614,581.489337012692,581.489337012692
486,CE,6,0.02,128.12862917739642,606.1492064240388,2.5712181329522927,4.424158020926742,0,0.0,0.0,0.0,0.0,748.2245290608406,748.2245290608406
486,CE,6,0.02,128.12862917739642,606.1492064240388,2.5712181329522927,4.424158020926742,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,608.720424556991,608.720424556991
486,CE,6,0.02,128.12862917739642,606.1492064240388,2.5712181329522927,4.424158020926742,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,608.720424556991,608.720424556991
486,CE,6,0.02,128.12862917739642,606.1492064240388,2.5712181329522927,4.424158020926742,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,630.3807724152534,620.0958998834442
486,CE,6,0.02,128.12862917739642,606.1492064240388,2.5712181329522927,4.424158020926742,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,613.8628608228956,608.720424556991
486,CE,6,0.02,128.12862917739642,606.1492064240388,2.5712181329522927,4.424158020926742,5,0.0,0.0,0.13176666666666673,0.11336666666666614,608.720424556991,608.720424556991
487,CE,6,0.02,194.97058878171725,607.8295497165793,5.6933036764187595,3.865152289342463,0,0.0,0.0,0.0,0.0,830.498927913547,830.498927913547
487,CE,6,0.02,194.97058878171725,607.8295497165793,5.6933036764187595,3.865152289342463,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,613.5228533929981,613.5228533929981
487,CE,6,0.02,194.97058878171725,607.8295497165793,5.6933036764187595,3.865152289342463,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,613.5228533929981,613.5228533929981
487,CE,6,0.02,194.97058878171725,607.8295497165793,5.6933036764187595,3.865152289342463,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,658.3015538375049,635.5283391318299
487,CE,6,0.02,194.97058878171725,607.8295497165793,5.6933036764187595,3.865152289342463,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,624.9094607458356,613.5228533929981
487,CE,6,0.02,194.97058878171725,607.8295497165793,5.6933036764187595,3.865152289342463,5,0.0,0.0,0.13176666666666673,0.11336666666666614,613.5228533929981,613.5228533929981
488,CE,6,0.02,119.42642045160585,575.1665939683357,17.16712846184101,1.497890635181336,0,0.0,0.0,0.0,0.0,737.4746238377293,737.4746238377293
488,CE,6,0.02,119.42642045160585,575.1665939683357,17.16712846184101,1.497890635181336,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,592.3337224301767,592.3337224301767
488,CE,6,0.02,119.42642045160585,575.1665939683357,17.16712846184101,1.497890635181336,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,592.3337224301767,592.3337224301767
488,CE,6,0.02,119.42642045160585,575.1665939683357,17.16712846184101,1.497890635181336,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,686.7167172334874,618.0482033861234
488,CE,6,0.02,119.42642045160585,575.1665939683357,17.16712846184101,1.497890635181336,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,626.6679793538588,592.3337224301767
488,CE,6,0.02,119.42642045160585,575.1665939683357,17.16712846184101,1.497890635181336,5,0.0,0.0,0.13176666666666673,0.11336666666666614,592.3337224301767,592.3337224301767
489,CE,6,0.01,181.55649426709576,622.8877862513754,31.118388773662705,1.235506308551407,0,0.0,0.0,0.0,0.0,874.0096349339494,874.0096349339494
489,CE,6,0.01,181.55649426709576,622.8877862513754,31.118388773662705,1.235506308551407,1,0.0033499999999999893,0.003516666666666655,0.0033499999999999893,0.003516666666666655,654.006175025038,654.006175025038
489,CE,6,0.01,181.55649426709576,622.8877862513754,31.118388773662705,1.235506308551407,2,0.008524999999999986,0.008374999999999988,0.011874999999999976,0.011891666666666644,654.006175025038,654.006175025038
489,CE,6,0.01,181.55649426709576,622.8877862513754,31.118388773662705,1.235506308551407,3,0.027308333333333244,0.02819166666666657,0.03918333333333322,0.040083333333333214,816.9266957615044,692.4531406668536
489,CE,6,0.01,181.55649426709576,622.8877862513754,31.118388773662705,1.235506308551407,4,0.028224999999999847,0.019633333333333235,0.06740833333333307,0.059716666666666446,716.2429525723635,654.006175025038
489,CE,6,0.01,181.55649426709576,622.8877862513754,31.118388773662705,1.235506308551407,5,0.0,0.0,0.06740833333333307,0.059716666666666446,654.006175025038,654.0061750250381
490,CE,6,0.02,121.93086327200447,601.7726130477155,14.813687973318466,1.0818473491154017,0,0.0,0.0,0.0,0.0,754.5433133575957,754.5433133575957
490,CE,6,0.02,121.93086327200447,601.7726130477155,14.813687973318466,1.0818473491154017,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,616.5863010210339,616.5863010210339
490,CE,6,0.02,121.93086327200447,601.7726130477155,14.813687973318466,1.0818473491154017,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,616.5863010210339,616.5863010210339
490,CE,6,0.02,121.93086327200447,601.7726130477155,14.813687973318466,1.0818473491154017,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,691.8672019788651,632.6124500855913
490,CE,6,0.02,121.93086327200447,601.7726130477155,14.813687973318466,1.0818473491154017,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,646.2136769676708,616.5863010210339
490,CE,6,0.02,121.93086327200447,601.7726130477155,14.813687973318466,1.0818473491154017,5,0.0,0.0,0.13176666666666673,0.11336666666666614,616.5863010210339,616.5863010210339
491,CE,6,0.02,207.04180037050776,564.5383805992745,32.06695716165392,2.4064832820051523,0,0.0,0.0,0.0,0.0,880.8157344457318,880.8157344457318
491,CE,6,0.02,207.04180037050776,564.5383805992745,32.06695716165392,2.4064832820051523,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,596.6053377609285,596.6053377609285
491,CE,6,0.02,207.04180037050776,564.5383805992745,32.06695716165392,2.4064832820051523,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,596.6053377609285,596.6053377609285
491,CE,6,0.02,207.04180037050776,564.5383805992745,32.06695716165392,2.4064832820051523,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,802.0417627218396,673.773934075224
491,CE,6,0.02,207.04180037050776,564.5383805992745,32.06695716165392,2.4064832820051523,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,660.7392520842363,596.6053377609285
491,CE,6,0.02,207.04180037050776,564.5383805992745,32.06695716165392,2.4064832820051523,5,0.0,0.0,0.13176666666666673,0.11336666666666614,596.6053377609284,596.6053377609285
492,CE,6,0.02,150.09529276926398,542.3735451943796,26.018014109431615,2.503684097948624,0,0.0,0.0,0.0,0.0,783.6277402590621,783.6277402590621
492,CE,6,0.02,150.09529276926398,542.3735451943796,26.018014109431615,2.503684097948624,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,568.3915593038113,568.3915593038113
492,CE,6,0.02,150.09529276926398,542.3735451943796,26.018014109431615,2.503684097948624,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,568.3915593038113,568.3915593038113
492,CE,6,0.02,150.09529276926398,542.3735451943796,26.018014109431615,2.503684097948624,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,737.6045039275245,633.5324474897981
492,CE,6,0.02,150.09529276926398,542.3735451943796,26.018014109431615,2.503684097948624,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,620.4275875226746,568.3915593038113
492,CE,6,0.02,150.09529276926398,542.3735451943796,26.018014109431615,2.503684097948624,5,0.0,0.0,0.13176666666666673,0.11336666666666614,568.3915593038113,568.3915593038113
493,CE,6,0.02,218.65430496883815,587.2116353892392,31.254214311543077,2.1254983131680807,0,0.0,0.0,0.0,0.0,903.5509344681989,903.5509344681989
493,CE,6,0.02,218.65430496883815,587.2116353892392,31.254214311543077,2.1254983131680807,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,618.4658497007822,618.4658497007822
493,CE,6,0.02,218.65430496883815,587.2116353892392,31.254214311543077,2.1254983131680807,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,618.4658497007822,618.4658497007822
493,CE,6,0.02,218.65430496883815,587.2116353892392,31.254214311543077,2.1254983131680807,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,809.9134867455331,684.8966294993608
493,CE,6,0.02,218.65430496883815,587.2116353892392,31.254214311543077,2.1254983131680807,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,680.9742783238684,618.4658497007822
493,CE,6,0.02,218.65430496883815,587.2116353892392,31.254214311543077,2.1254983131680807,5,0.0,0.0,0.13176666666666673,0.11336666666666614,618.4658497007822,618.4658497007822
494,CE,6,0.02,119.76775802076884,566.5473990215203,11.246099728330055,4.213440348033689,0,0.0,0.0,0.0,0.0,744.9460271239758,744.9460271239758
494,CE,6,0.02,119.76775802076884,566.5473990215203,11.246099728330055,4.213440348033689,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,577.7934987498503,577.7934987498503
494,CE,6,0.02,119.76775802076884,566.5473990215203,11.246099728330055,4.213440348033689,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,577.7934987498503,577.7934987498503
494,CE,6,0.02,119.76775802076884,566.5473990215203,11.246099728330055,4.213440348033689,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,670.1626680165272,625.178269103207
494,CE,6,0.02,119.76775802076884,566.5473990215203,11.246099728330055,4.213440348033689,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,600.2856982065105,577.7934987498503
494,CE,6,0.02,119.76775802076884,566.5473990215203,11.246099728330055,4.213440348033689,5,0.0,0.0,0.13176666666666673,0.11336666666666614,577.7934987498503,577.7934987498503
495,CE,6,0.02,206.47464310114063,619.6461673979805,22.659002690505513,3.597565950299183,0,0.0,0.0,0.0,0.0,930.2970697367268,930.2970697367268
495,CE,6,0.02,206.47464310114063,619.6461673979805,22.659002690505513,3.597565950299183,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,642.3051700884861,642.3051700884861
495,CE,6,0.02,206.47464310114063,619.6461673979805,22.659002690505513,3.597565950299183,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,642.3051700884861,642.3051700884861
495,CE,6,0.02,206.47464310114063,619.6461673979805,22.659002690505513,3.597565950299183,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,814.4584373976083,723.8224266355862
495,CE,6,0.02,206.47464310114063,619.6461673979805,22.659002690505513,3.597565950299183,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,687.623175469497,642.3051700884861
495,CE,6,0.02,206.47464310114063,619.6461673979805,22.659002690505513,3.597565950299183,5,0.0,0.0,0.13176666666666673,0.11336666666666614,642.3051700884861,642.3051700884861
496,CE,6,0.01,80.12639956273125,649.484623256381,53.574036849888486,1.8544813656972063,0,0.0,0.0,0.0,0.0,882.5371126922944,882.5371126922944
496,CE,6,0.01,80.12639956273125,649.484623256381,53.574036849888486,1.8544813656972063,1,0.0033499999999999893,0.003516666666666655,0.0033499999999999893,0.003516666666666655,703.0586601062695,703.0586601062695
496,CE,6,0.01,80.12639956273125,649.484623256381,53.574036849888486,1.8544813656972063,2,0.008524999999999986,0.008374999999999988,0.011874999999999976,0.011891666666666644,703.0586601062695,703.0586601062695
496,CE,6,0.01,80.12639956273125,649.484623256381,53.574036849888486,1.8544813656972063,3,0.027308333333333244,0.02819166666666657,0.03918333333333322,0.040083333333333214,1016.7068605291172,802.4107131295632
496,CE,6,0.01,80.12639956273125,649.484623256381,53.574036849888486,1.8544813656972063,4,0.028224999999999847,0.019633333333333235,0.06740833333333307,0.059716666666666446,810.2067338060465,703.0586601062695
496,CE,6,0.01,80.12639956273125,649.484623256381,53.574036849888486,1.8544813656972063,5,0.0,0.0,0.06740833333333307,0.059716666666666446,703.0586601062695,703.0586601062695
497,CE,6,0.02,192.63938046326717,610.0200435597707,47.1389184341173,0.5864507384365176,0,0.0,0.0,0.0,0.0,877.442995981942,877.442995981942
497,CE,6,0.02,192.63938046326717,610.0200435597707,47.1389184341173,0.5864507384365176,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,657.1589619938879,657.1589619938879
497,CE,6,0.02,192.63938046326717,610.0200435597707,47.1389184341173,0.5864507384365176,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,657.1589619938879,657.1589619938879
497,CE,6,0.02,192.63938046326717,610.0200435597707,47.1389184341173,0.5864507384365176,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,873.359289255144,684.8036155186749
497,CE,6,0.02,192.63938046326717,610.0200435597707,47.1389184341173,0.5864507384365176,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,751.4367988621226,657.1589619938879
497,CE,6,0.02,192.63938046326717,610.0200435597707,47.1389184341173,0.5864507384365176,5,0.0,0.0,0.13176666666666673,0.11336666666666614,657.1589619938879,657.1589619938879
498,CE,6,0.02,108.30286997518267,604.1985860534189,54.419085986791345,0.3587146459553985,0,0.0,0.0,0.0,0.0,786.4414651783612,786.4414651783612
498,CE,6,0.02,108.30286997518267,604.1985860534189,54.419085986791345,0.3587146459553985,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,658.6176720402102,658.6176720402102
498,CE,6,0.02,108.30286997518267,604.1985860534189,54.419085986791345,0.3587146459553985,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,658.6176720402102,658.6176720402102
498,CE,6,0.02,108.30286997518267,604.1985860534189,54.419085986791345,0.3587146459553985,3,0.05486666666666643,0.05401666666666642,0.07811666666666633,0.07707499999999967,895.8149391503439,678.1385952031785
498,CE,6,0.02,108.30286997518267,604.1985860534189,54.419085986791345,0.3587146459553985,4,0.0536500000000004,0.03629166666666647,0.13176666666666673,0.11336666666666614,767.455844013793,658.6176720402102
498,CE,6,0.02,108.30286997518267,604.1985860534189,54.419085986791345,0.3587146459553985,5,0.0,0.0,0.13176666666666673,0.11336666666666614,658.6176720402102,658.6176720402102
499,CE,6,0.02,193.67958498066716,620.3352870338562,50.228470477645054,2.9690225253630818,0,0.0,0.0,0.0,0.0,1013.3728027548311,1013.3728027548311
499,CE,6,0.02,193.67958498066716,620.3352870338562,50.228470477645054,2.9690225253630818,1,0.006708333333333303,0.006399999999999972,0.006708333333333303,0.006399999999999972,670.5637575115012,670.5637575115012
499,CE,6,0.02,193.67958498066716,620.3352870338562,50.228470477645054,2.9690225253630818,2,0.016541666666666604,0.01665833333333327,0.023249999999999906,0.023058333333333243,670.5637575115012,670.5637575115012
