pid,p_CE,p_crossed,cond,lkhd_Q,lkhd_S,lkhd_Q_4,lkhd_Q_6,lkhd_Q_8,lkhd_S_4,lkhd_S_6,lkhd_S_8,param_name,param_est_Q,param_est_S
5s2hz5aom6x7yhdk0kdevu,0.0,0.97,crossed,-652.8636632890334,-650.7495217145475,-45.3622644950384,-274.5955084742183,-332.90589031977674,-43.98073910019251,-275.45827500864266,-331.31050760571236,start_time,780.7348257299701,929.0810372255985
5s2hz5aom6x7yhdk0kdevu,0.0,0.97,crossed,-652.8636632890334,-650.7495217145475,-45.3622644950384,-274.5955084742183,-332.90589031977674,-43.98073910019251,-275.45827500864266,-331.31050760571236,beta_time,32.37315954193782,31.35125891792056
5s2hz5aom6x7yhdk0kdevu,0.0,0.97,crossed,-652.8636632890334,-650.7495217145475,-45.3622644950384,-274.5955084742183,-332.90589031977674,-43.98073910019251,-275.45827500864266,-331.31050760571236,sigma_time,0.4751628743770996,0.46948999430313026
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,swap_noise,0.002,0.0009
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,strat_a_4,0.9622526380397728,0.9773212896207856
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,strat_a_6,0.9921783703024778,0.9864081435009512
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,strat_a_8,0.9899137492532875,0.9882367512566088
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,strat_b_4,-2.4390256954870337,-2.717414417468921
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,strat_b_6,-4.013207876349515,-3.3484109824735104
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,strat_b_8,-3.801582174555261,-3.5395465713913583
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,strat_c_4,1.7580176086505939,2.48195158327827
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,strat_c_6,1.4109965016086816,3.320135392818723
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,strat_c_8,2.9239771004509434,3.533981794258924
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,random_err,0.013305781183504211,0.016214258439477117
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,switch_cost,0.69,2.15
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,alpha_time,499.5888993107889,587.3237196586118
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,start_time,501.39355220031234,527.6987033332597
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,beta_time,93.63647860577802,9.92884939459554
6rixdodfssneaic10530j,0.0,0.99,crossed,-363.5725866236134,-360.87524658081645,-25.83851494250861,-107.89564557908241,-229.83842610202237,-24.28491222011327,-108.1935055681044,-228.39682879259877,sigma_time,0.30177920057190927,0.296706523324509
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,swap_noise,0.002,0.003
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,strat_a_4,0.9798273415112615,0.9905659207156716
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,strat_a_6,0.9304873202670142,0.9661810215918528
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,strat_a_8,0.9835721013190356,0.9872312061847506
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,strat_b_4,-3.432135592594001,-2.77664059076207
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,strat_b_6,-2.9913616156756766,-2.9002521496127915
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,strat_b_8,-3.68408574874591,-3.9115596067667746
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,strat_c_4,2.642248127037046,3.8000434982971463
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,strat_c_6,0.9877853474190754,0.694340677491709
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,strat_c_8,3.5071347244463333,1.347578085317734
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,random_err,0.056928840142050574,0.06540125619175781
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,switch_cost,3.62,0.93
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,alpha_time,558.1009586341203,566.5447054584996
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,start_time,513.9196271688986,648.190820290655
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,beta_time,48.86055787004174,35.246720518154724
7bb29qjrz8f39vyr8xcs9n,0.0,0.89,crossed,-645.7414027886068,-642.4963715047321,-59.67473403232868,-238.1011796582758,-347.96548909800237,-58.779939615727315,-235.84217405294768,-347.8742578360571,sigma_time,0.45069805575605365,0.4512735184229213
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,swap_noise,0.008,0.009
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,strat_a_4,0.9627824881810632,0.9675795128523131
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,strat_a_6,0.9675688655261375,0.9670951080003927
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,strat_a_8,0.9824429610425488,0.985986323905738
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,strat_b_4,-3.547762570787842,-2.7681243583762227
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,strat_b_6,-2.3123289079585896,-2.5058375064351646
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,strat_b_8,-1.1087307454049131,-2.2569566139602317
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,strat_c_4,1.3570539713512415,1.0708626367513907
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,strat_c_6,2.734234592687115,2.3935525483071287
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,strat_c_8,3.204398572550986,3.1429356960883625
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,random_err,0.08440266140392437,0.0893061173013794
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,switch_cost,3.11,1.09
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,alpha_time,607.4208133406895,615.4988228002429
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,start_time,925.5602983477515,1047.5771799709376
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,beta_time,49.46580982943948,33.040456526149626
7drvme1oal7iq5nwvxog7,0.0,0.81,crossed,-701.3610724731205,-696.707710944473,-70.9920427438474,-232.81969340379817,-397.549336325475,-70.30191028206549,-231.82452391451818,-394.5812767478893,sigma_time,0.4867621054957789,0.4815096985544579
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,swap_noise,0.01,0.004
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,strat_a_4,0.913124816303643,0.9432834808081338
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,strat_a_6,0.9857971668259652,0.9600514379100831
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,strat_a_8,0.9637410459448476,0.9459784077759925
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,strat_b_4,-2.2594906517448132,-1.6780232678844051
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,strat_b_6,-2.971308431613885,-2.971025081501031
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,strat_b_8,-2.686761384265558,-3.0553458709940506
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,strat_c_4,2.782898647513557,3.182342567215957
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,strat_c_6,1.7965371929670417,1.001569638145844
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,strat_c_8,2.204100325640654,1.771123327347262
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,random_err,0.032545283686931575,0.054909331771996785
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,switch_cost,1.43,0.28
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,alpha_time,458.8791110565081,474.6665101532678
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,start_time,487.53543382028977,503.0951817319155
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,beta_time,22.072955188394925,6.696118015821876
7k10yp7r2okf4aoshr1ns9,0.0,0.88,crossed,-493.5317130565533,-493.1702691432745,-41.01534693725917,-153.14788501063504,-299.3684811086591,-38.807655655788956,-153.4859533440066,-300.87666014347894,sigma_time,0.34130870830405047,0.33608585003156116
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,swap_noise,0.002,0.003
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,strat_a_4,0.9734907424598835,0.9835329109990609
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,strat_a_6,0.9858059347784945,0.9917069455535232
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,strat_a_8,0.9944053639286256,0.9837155826796418
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,strat_b_4,-2.105568366142869,-2.7835123497106333
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,strat_b_6,-3.776223384969844,-2.802758107584306
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,strat_b_8,-4.519907631411239,-4.1080565280419234
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,strat_c_4,3.27230072414864,1.4589998653104495
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,strat_c_6,1.7104235033695199,3.886432503135161
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,strat_c_8,0.6794027528641722,1.6371446272467323
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,random_err,0.029034592117325904,0.036569264806725676
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,switch_cost,0.24,0.74
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,alpha_time,924.1394817783358,952.2043192944404
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,start_time,698.7355937982315,733.799266136623
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,beta_time,33.13763599601589,6.1825683292063385
8dr09n4qsmo774x4telgun,0.0,0.95,crossed,-476.3618915196172,-477.46561192461616,-22.86678657380427,-100.18794590908736,-353.3071590367256,-23.92576548312089,-101.66708958767607,-351.87275685381917,sigma_time,0.3544891139853664,0.3542892537568245
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,swap_noise,0.002,0.003
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,strat_a_4,0.958716704215319,0.9423462428385725
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,strat_a_6,0.9857907468530797,0.9806449028926715
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,strat_a_8,0.9889712428546312,0.9938041800262549
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,strat_b_4,-2.451272672903198,-2.992308491118822
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,strat_b_6,-2.4365571499655156,-3.921537531927595
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,strat_b_8,-3.3631162934103855,-4.362353896620892
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,strat_c_4,2.1695420189180807,2.924000499922927
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,strat_c_6,3.437676691091307,1.1718070948617112
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,strat_c_8,2.9181486614340724,0.6367603512777347
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,random_err,0.06244007064511854,0.050245599997828926
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,switch_cost,2.82,2.53
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,alpha_time,624.3294867577963,679.936706470343
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,start_time,778.6051988373631,907.9355011416452
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,beta_time,83.51460552230273,35.38010265262763
9c4n37fdgruj3gaxqk8jf,0.04,0.98,crossed,-508.0582552985808,-507.43814183968766,-51.76202532866995,-207.8131363338406,-248.48309363607024,-50.360698204046656,-208.55338691646674,-248.52405671917427,sigma_time,0.3653915065957039,0.3640613139785445
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,swap_noise,0.002,0.006
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,strat_a_4,0.9494248174612406,0.8998256463594532
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,strat_a_6,0.9698181422603684,0.9944202515439374
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,strat_a_8,0.9673098950187229,0.991065514074028
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,strat_b_4,-2.865704819645121,-4.332206659115116
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,strat_b_6,-3.648106990488442,-3.695215664887049
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,strat_b_8,-2.4297186748091324,-2.421502613309802
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,strat_c_4,1.32960054110423,1.558270386614164
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,strat_c_6,0.08862465211731081,1.7404157498138182
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,strat_c_8,2.9062744341464035,3.438805064111518
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,random_err,0.020939975964025692,0.012632091783327658
9l5v0brv39mzxug553b13j,0.0,0.94,crossed,-553.2306279684839,-534.0248428610023,-49.6463592570507,-153.07315571234494,-350.5111129990882,-37.85113095382488,-150.21083435325727,-345.9628775539202,switch_cost,4.54,0.48
